job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI10646,ai software engineer,81930,USD,EN,FT,United States,M,India,100,"TensorFlow, Python, GCP, Statistics, Deep Learning",Master,1,healthcare,2024-11-05,2024-12-15,2207,8.7,Datavision Ltd
AI10647,principal data scientist,133355,USD,SE,CT,Denmark,S,China,100,"SQL, Hadoop, Tableau, TensorFlow",Associate,8,energy,2024-01-10,2024-02-19,1669,5.3,Cognitive Computing
AI10648,ai software engineer,86640,USD,MI,PT,Singapore,S,Singapore,100,"Java, R, Docker",PhD,3,finance,2024-07-16,2024-08-15,523,5.6,Future Systems
AI10649,ml ops engineer,62976,USD,EN,FT,Australia,M,Australia,0,"Python, Statistics, Data Visualization, SQL, R",Bachelor,1,retail,2024-10-15,2024-11-30,804,8.5,Quantum Computing Inc
AI10650,data scientist,157497,USD,EX,CT,India,M,India,50,"Java, Linux, Tableau",Master,13,real estate,2024-01-15,2024-02-24,573,9.3,Autonomous Tech
AI10651,robotics engineer,100663,USD,MI,CT,Canada,M,Norway,100,"Deep Learning, Java, Kubernetes, NLP, Azure",Bachelor,4,transportation,2024-04-07,2024-06-15,1485,9.5,Ai Innovations
AI10652,nlp engineer,44783,USD,EN,CT,South Korea,S,South Korea,100,"Mathematics, PyTorch, Kubernetes, Scala",Associate,0,automotive,2024-12-05,2025-01-31,1260,5.2,Autonomous Tech
AI10653,research scientist,189639,EUR,EX,FL,France,M,France,50,"Data Visualization, Spark, R",Associate,12,energy,2025-01-18,2025-02-12,1735,5.8,Algorithmic Solutions
AI10654,research scientist,97867,USD,EX,CT,Ireland,M,Ireland,100,"PyTorch, Kubernetes, R",PhD,14,automotive,2024-12-13,2025-01-12,2436,8.9,Ai Innovations
AI10655,data engineer,46440,EUR,EN,FT,Germany,S,Canada,50,"SQL, NLP, PyTorch, TensorFlow, Java",Master,1,healthcare,2024-10-08,2024-11-18,1867,5.3,Neural Networks Co
AI10656,machine learning engineer,101323,USD,MI,FT,Denmark,S,Denmark,50,"SQL, Java, Azure",Associate,2,manufacturing,2025-03-06,2025-04-16,587,6.5,Datavision Ltd
AI10657,ai research scientist,100642,USD,MI,FL,United States,S,United States,100,"Tableau, Python, Hadoop, TensorFlow",Bachelor,3,automotive,2024-03-09,2024-04-26,2216,9.1,Machine Intelligence Group
AI10658,ai product manager,114239,USD,SE,PT,Israel,L,Israel,50,"MLOps, Python, Data Visualization",PhD,6,healthcare,2024-10-30,2024-12-03,905,9.3,Neural Networks Co
AI10659,machine learning engineer,61211,USD,EN,CT,India,L,India,100,"Computer Vision, Tableau, MLOps, R",PhD,0,technology,2024-04-18,2024-05-20,1390,5.5,Datavision Ltd
AI10660,machine learning engineer,83018,USD,SE,FL,South Korea,M,South Korea,0,"PyTorch, Git, Hadoop, NLP",Associate,5,government,2024-07-30,2024-10-02,1764,6.9,Datavision Ltd
AI10661,nlp engineer,54540,USD,EN,FL,Ireland,M,Singapore,100,"AWS, Git, Docker, SQL",Associate,0,telecommunications,2024-08-16,2024-09-19,1374,5.7,Smart Analytics
AI10662,deep learning engineer,65409,USD,MI,FL,India,M,India,100,"Spark, Scala, Linux, Python",PhD,4,transportation,2024-03-09,2024-04-19,522,9.1,Techcorp Inc
AI10663,deep learning engineer,65589,GBP,EN,FT,United Kingdom,M,India,100,"Scala, Kubernetes, Azure, Computer Vision, Java",Associate,1,energy,2024-04-11,2024-06-17,2008,5.3,Predictive Systems
AI10664,ml ops engineer,168346,USD,SE,CT,Norway,M,Norway,50,"PyTorch, Scala, Java",PhD,9,telecommunications,2024-02-23,2024-03-12,1425,9.0,Machine Intelligence Group
AI10665,data engineer,44038,USD,EN,FT,Japan,M,Japan,50,"R, SQL, MLOps, Hadoop",Master,1,automotive,2024-03-09,2024-04-14,1929,8.3,Autonomous Tech
AI10666,computer vision engineer,147249,USD,SE,CT,Norway,S,Norway,0,"Spark, Java, Data Visualization, Python, Mathematics",PhD,8,consulting,2024-05-28,2024-08-08,981,6.9,Autonomous Tech
AI10667,autonomous systems engineer,94377,USD,EX,CT,Ireland,S,Ireland,0,"Python, MLOps, Linux",PhD,19,energy,2025-03-29,2025-05-13,2112,7.3,Cloud Ai Solutions
AI10668,autonomous systems engineer,106271,USD,MI,FL,Switzerland,S,Switzerland,100,"Kubernetes, Statistics, MLOps, Scala",Associate,3,retail,2024-04-21,2024-05-21,1019,9.1,Autonomous Tech
AI10669,principal data scientist,69601,USD,SE,PT,Ireland,S,Ireland,100,"Docker, Spark, Python",PhD,7,government,2024-08-23,2024-10-08,1770,8.8,Machine Intelligence Group
AI10670,deep learning engineer,258484,USD,EX,FT,Sweden,L,Denmark,0,"SQL, MLOps, PyTorch",Bachelor,12,consulting,2024-12-08,2025-02-13,814,6.8,Deeptech Ventures
AI10671,principal data scientist,98126,USD,MI,PT,Sweden,M,Sweden,0,"Spark, Python, TensorFlow, Scala",Associate,4,real estate,2024-04-17,2024-05-03,732,5.2,Advanced Robotics
AI10672,data analyst,110989,GBP,MI,CT,United Kingdom,M,United Kingdom,50,"Deep Learning, Computer Vision, NLP, GCP",PhD,4,manufacturing,2024-01-08,2024-02-23,789,8.9,Autonomous Tech
AI10673,robotics engineer,70093,EUR,MI,PT,Netherlands,S,Netherlands,100,"GCP, Hadoop, Python, Computer Vision",Bachelor,4,consulting,2025-01-29,2025-04-03,1096,9.8,Smart Analytics
AI10674,ai research scientist,90973,USD,EN,FT,Switzerland,M,Switzerland,100,"Spark, Kubernetes, R, NLP, GCP",Bachelor,0,consulting,2025-04-03,2025-04-18,2239,9.1,Autonomous Tech
AI10675,computer vision engineer,143432,EUR,SE,PT,Netherlands,S,Netherlands,50,"Git, Kubernetes, Azure, Mathematics",Associate,7,real estate,2025-01-25,2025-03-07,915,7.8,Quantum Computing Inc
AI10676,data analyst,104903,USD,MI,FL,Australia,M,Australia,0,"Tableau, Java, PyTorch",PhD,3,government,2024-04-13,2024-05-19,1309,10.0,Algorithmic Solutions
AI10677,ai research scientist,129114,USD,SE,PT,Denmark,S,Denmark,0,"Kubernetes, SQL, NLP, Docker",Associate,5,consulting,2025-03-03,2025-05-11,1327,5.1,Ai Innovations
AI10678,data scientist,103207,USD,SE,FL,South Korea,L,Canada,100,"Git, Kubernetes, Computer Vision",Bachelor,8,finance,2024-03-10,2024-04-05,2229,9.6,Future Systems
AI10679,ai research scientist,131640,USD,SE,FT,Denmark,S,Denmark,100,"AWS, Java, Python, MLOps",PhD,7,real estate,2024-09-29,2024-11-27,2066,9.2,Cognitive Computing
AI10680,ml ops engineer,47908,USD,MI,FL,Finland,S,Finland,100,"Linux, Hadoop, Tableau, Statistics, R",Bachelor,2,real estate,2024-10-08,2024-11-17,1153,5.5,Autonomous Tech
AI10681,ai software engineer,83178,USD,SE,CT,Finland,L,Finland,100,"Scala, Deep Learning, Linux",PhD,9,transportation,2025-01-26,2025-04-07,2172,9.4,Digital Transformation Llc
AI10682,nlp engineer,60774,USD,EN,FT,Sweden,L,Sweden,0,"TensorFlow, SQL, Data Visualization, Scala",PhD,0,manufacturing,2024-09-20,2024-11-17,1799,6.7,Smart Analytics
AI10683,data engineer,135193,USD,SE,PT,Denmark,M,Denmark,100,"Mathematics, Tableau, Scala",Associate,8,energy,2024-08-13,2024-09-30,725,9.8,Techcorp Inc
AI10684,machine learning engineer,63327,USD,EN,PT,Singapore,L,Singapore,100,"Tableau, Kubernetes, Python, Computer Vision, Linux",PhD,0,healthcare,2025-01-05,2025-03-13,2102,9.6,Smart Analytics
AI10685,research scientist,48254,EUR,EN,PT,France,S,France,100,"Deep Learning, Data Visualization, Python, Git",PhD,0,government,2025-04-05,2025-06-12,1122,9.8,Smart Analytics
AI10686,deep learning engineer,123463,EUR,SE,FL,France,S,France,0,"TensorFlow, PyTorch, NLP, Kubernetes, Mathematics",Associate,9,healthcare,2024-05-21,2024-07-03,2496,9.4,Cognitive Computing
AI10687,data engineer,121985,USD,EX,FL,Finland,S,Finland,0,"Computer Vision, PyTorch, MLOps, Scala",Master,13,technology,2025-03-01,2025-04-19,1033,7.3,Neural Networks Co
AI10688,machine learning engineer,164046,EUR,EX,CT,France,S,Finland,100,"Spark, Git, Computer Vision, Python",Associate,19,media,2024-03-01,2024-04-30,2478,9.0,Digital Transformation Llc
AI10689,ai consultant,85489,USD,SE,FT,China,L,India,100,"Computer Vision, Statistics, Python",Master,6,healthcare,2024-12-12,2025-01-25,2262,7.5,Ai Innovations
AI10690,principal data scientist,244234,USD,EX,FT,United States,S,United States,100,"Python, Kubernetes, NLP, Computer Vision",Bachelor,17,consulting,2024-11-27,2024-12-28,2331,9.3,Predictive Systems
AI10691,ai architect,76630,USD,SE,CT,India,M,Israel,100,"GCP, Git, MLOps",Associate,7,media,2024-10-25,2024-11-12,1166,6.3,Advanced Robotics
AI10692,computer vision engineer,261046,GBP,EX,FL,United Kingdom,L,United Kingdom,100,"SQL, Azure, Python",Associate,13,consulting,2024-01-17,2024-02-10,1880,5.1,Techcorp Inc
AI10693,deep learning engineer,135823,USD,EX,FL,Sweden,S,Sweden,50,"Python, Computer Vision, Linux",Associate,13,telecommunications,2025-01-31,2025-03-25,511,5.4,Techcorp Inc
AI10694,ml ops engineer,80737,EUR,EN,FL,Germany,M,Sweden,0,"Kubernetes, Linux, Mathematics, Spark, Java",Associate,1,finance,2024-08-05,2024-10-12,1876,8.3,Machine Intelligence Group
AI10695,robotics engineer,68761,USD,MI,CT,Ireland,L,Ireland,50,"Computer Vision, Statistics, Scala, Deep Learning, Docker",Master,2,automotive,2024-12-26,2025-02-19,1289,5.8,Cognitive Computing
AI10696,robotics engineer,60553,USD,MI,FL,South Korea,S,South Korea,100,"PyTorch, GCP, Spark",Bachelor,4,education,2024-12-12,2025-02-10,669,7.9,Ai Innovations
AI10697,deep learning engineer,123794,USD,SE,PT,Denmark,S,Denmark,0,"Statistics, Mathematics, SQL",PhD,6,manufacturing,2024-01-21,2024-02-23,1489,8.3,Future Systems
AI10698,research scientist,103845,EUR,MI,CT,Germany,L,Australia,100,"Tableau, Deep Learning, SQL, Mathematics",PhD,2,retail,2025-04-20,2025-05-28,2275,5.9,Predictive Systems
AI10699,machine learning engineer,115744,USD,EX,FL,Austria,S,France,0,"Java, Kubernetes, GCP",Master,16,telecommunications,2025-04-14,2025-05-01,2251,7.4,Techcorp Inc
AI10700,autonomous systems engineer,134398,EUR,SE,CT,Germany,L,Israel,100,"Docker, TensorFlow, NLP, SQL",PhD,6,manufacturing,2025-02-26,2025-03-23,2047,7.6,Deeptech Ventures
AI10701,robotics engineer,63454,EUR,EN,CT,Germany,S,Germany,100,"Spark, Docker, Azure, Hadoop, PyTorch",Master,0,gaming,2024-11-05,2025-01-12,2461,8.0,Autonomous Tech
AI10702,ai specialist,185030,USD,SE,FT,Singapore,L,Austria,100,"Python, Deep Learning, Tableau, TensorFlow, Docker",Master,6,gaming,2025-01-18,2025-03-20,912,5.8,Future Systems
AI10703,data engineer,110564,USD,MI,FL,United States,M,United States,100,"Linux, Computer Vision, Docker",PhD,4,education,2024-10-10,2024-12-09,1881,5.1,Ai Innovations
AI10704,machine learning researcher,103605,EUR,MI,FL,France,L,Israel,0,"Mathematics, NLP, Docker, Kubernetes, TensorFlow",Associate,2,real estate,2024-05-05,2024-06-22,1974,5.7,Autonomous Tech
AI10705,deep learning engineer,145649,USD,EX,FL,India,M,India,50,"GCP, Linux, Data Visualization, Computer Vision, Scala",Bachelor,15,automotive,2024-08-03,2024-08-20,1632,10.0,Future Systems
AI10706,head of ai,95800,USD,EX,FT,South Korea,S,Finland,0,"R, TensorFlow, MLOps, Python, Deep Learning",Master,19,gaming,2024-03-19,2024-04-25,2360,9.7,Ai Innovations
AI10707,deep learning engineer,107441,USD,SE,FT,China,M,China,100,"Hadoop, Statistics, Data Visualization",Associate,6,finance,2024-11-04,2024-12-31,2468,9.6,Techcorp Inc
AI10708,nlp engineer,88676,USD,MI,FT,Canada,S,Canada,50,"Kubernetes, SQL, Linux, NLP, Java",Associate,4,finance,2024-09-25,2024-11-27,2120,8.7,Deeptech Ventures
AI10709,machine learning researcher,109171,EUR,SE,CT,Germany,S,Netherlands,100,"Docker, Data Visualization, Python, R, Linux",Bachelor,8,real estate,2025-03-31,2025-04-27,1914,6.9,Neural Networks Co
AI10710,machine learning researcher,142197,USD,EX,FL,Singapore,S,Singapore,50,"AWS, Computer Vision, PyTorch",Associate,14,consulting,2025-03-12,2025-03-31,1742,5.2,Datavision Ltd
AI10711,data analyst,93341,GBP,MI,CT,United Kingdom,M,United Kingdom,100,"SQL, Tableau, Java",PhD,4,real estate,2025-02-16,2025-04-21,988,8.7,Ai Innovations
AI10712,machine learning engineer,83313,GBP,MI,PT,United Kingdom,M,United Kingdom,0,"Data Visualization, Python, PyTorch",Associate,3,retail,2024-10-10,2024-11-18,1559,8.8,Advanced Robotics
AI10713,head of ai,158745,GBP,SE,CT,United Kingdom,L,Sweden,50,"SQL, AWS, MLOps, Computer Vision",Associate,5,finance,2024-10-01,2024-11-10,1670,6.1,Datavision Ltd
AI10714,ai architect,120637,USD,EN,FT,Switzerland,L,Switzerland,100,"Deep Learning, Computer Vision, Docker, Hadoop",Master,0,retail,2024-01-18,2024-03-17,1563,10.0,Deeptech Ventures
AI10715,research scientist,44831,USD,EN,PT,Finland,S,India,50,"AWS, Docker, Kubernetes, Data Visualization, Tableau",Associate,1,retail,2025-03-14,2025-04-22,761,5.7,Techcorp Inc
AI10716,machine learning researcher,170314,USD,EX,PT,India,M,Canada,0,"Scala, TensorFlow, GCP, Deep Learning",Bachelor,16,gaming,2024-04-28,2024-05-16,2337,6.4,Advanced Robotics
AI10717,autonomous systems engineer,82237,USD,EN,CT,Denmark,M,China,100,"MLOps, Azure, Linux",PhD,1,real estate,2024-05-07,2024-06-12,671,8.8,Quantum Computing Inc
AI10718,machine learning engineer,146642,USD,EX,FT,Ireland,L,Ireland,50,"Scala, Kubernetes, Deep Learning, PyTorch",Associate,13,healthcare,2024-06-02,2024-08-11,2226,8.2,Ai Innovations
AI10719,data engineer,65049,EUR,EN,FT,Germany,M,Austria,50,"Mathematics, Linux, Computer Vision, Python",Bachelor,1,energy,2024-08-28,2024-10-15,1479,5.9,Smart Analytics
AI10720,ai architect,73843,GBP,EN,PT,United Kingdom,L,United Kingdom,100,"Scala, Git, Python, Docker",Master,1,telecommunications,2024-07-05,2024-08-28,1402,6.1,Cognitive Computing
AI10721,machine learning researcher,61147,USD,EN,FT,Ireland,L,China,50,"TensorFlow, Linux, Hadoop, Computer Vision",PhD,0,telecommunications,2024-07-21,2024-09-28,1404,7.5,Cognitive Computing
AI10722,deep learning engineer,157366,EUR,SE,FL,Netherlands,L,Netherlands,0,"Python, Java, Data Visualization, Spark, Computer Vision",Associate,7,technology,2024-02-01,2024-03-18,1864,7.5,Advanced Robotics
AI10723,ai research scientist,37048,USD,EN,PT,Israel,S,Israel,0,"PyTorch, Git, SQL",Bachelor,0,consulting,2024-08-08,2024-10-08,1256,6.9,Datavision Ltd
AI10724,autonomous systems engineer,45088,USD,EN,CT,South Korea,L,South Korea,50,"Statistics, SQL, PyTorch, GCP, Hadoop",Associate,1,consulting,2025-03-07,2025-05-06,1584,8.2,Digital Transformation Llc
AI10725,computer vision engineer,93219,USD,EN,CT,United States,M,United States,0,"Statistics, TensorFlow, Kubernetes, Hadoop",Bachelor,1,real estate,2025-02-28,2025-05-03,2113,9.1,Cognitive Computing
AI10726,deep learning engineer,166407,USD,MI,PT,Switzerland,L,Switzerland,100,"Computer Vision, SQL, Mathematics",PhD,4,healthcare,2025-02-02,2025-03-16,950,5.3,Future Systems
AI10727,principal data scientist,63341,EUR,EN,FT,France,L,Norway,100,"Java, Git, R, AWS",Bachelor,0,real estate,2024-11-08,2024-11-30,1314,9.3,Autonomous Tech
AI10728,ml ops engineer,101570,USD,SE,FT,India,L,Switzerland,50,"Python, Computer Vision, Scala, Kubernetes, Java",Bachelor,8,manufacturing,2024-12-16,2025-02-08,2487,7.5,Algorithmic Solutions
AI10729,data analyst,57556,USD,MI,FT,Austria,S,Austria,50,"Python, TensorFlow, Data Visualization",Master,4,real estate,2024-12-18,2025-02-12,2090,7.7,Ai Innovations
AI10730,machine learning researcher,61740,USD,EN,CT,Australia,S,Australia,0,"Azure, AWS, Kubernetes, Python, TensorFlow",Associate,0,education,2024-09-11,2024-11-05,1912,7.1,Autonomous Tech
AI10731,autonomous systems engineer,120829,USD,SE,FT,Singapore,M,Australia,0,"Statistics, Spark, Scala",Associate,9,telecommunications,2025-02-24,2025-05-06,1123,8.4,Ai Innovations
AI10732,nlp engineer,67335,USD,MI,PT,Finland,L,Finland,50,"GCP, TensorFlow, SQL, Deep Learning",PhD,4,energy,2024-04-19,2024-06-08,1612,9.9,Cloud Ai Solutions
AI10733,machine learning engineer,164611,EUR,EX,CT,Germany,L,Germany,100,"R, Scala, GCP, SQL, Python",Bachelor,17,telecommunications,2024-06-22,2024-07-10,1857,6.5,Quantum Computing Inc
AI10734,ml ops engineer,215292,USD,EX,FT,Sweden,M,Sweden,50,"AWS, Python, Data Visualization",Master,16,telecommunications,2025-01-25,2025-02-08,1747,9.4,Techcorp Inc
AI10735,computer vision engineer,76440,EUR,MI,CT,Netherlands,S,Singapore,50,"NLP, Mathematics, Computer Vision",Master,2,finance,2024-07-01,2024-08-09,2207,5.1,Advanced Robotics
AI10736,ai software engineer,104690,USD,EX,PT,Finland,M,Finland,100,"Azure, Statistics, Tableau, Kubernetes, Java",Bachelor,13,education,2025-03-10,2025-04-08,1278,8.6,Quantum Computing Inc
AI10737,robotics engineer,126424,EUR,SE,FL,France,S,France,100,"TensorFlow, SQL, MLOps, AWS",Associate,7,healthcare,2025-03-07,2025-05-16,2338,5.2,Smart Analytics
AI10738,robotics engineer,217661,EUR,EX,PT,Netherlands,L,Netherlands,100,"Tableau, Spark, Statistics",Master,18,automotive,2025-01-30,2025-04-13,1407,7.3,Techcorp Inc
AI10739,head of ai,77762,EUR,MI,CT,France,M,France,100,"GCP, Statistics, PyTorch, Mathematics, SQL",Bachelor,3,education,2024-07-12,2024-08-02,1921,5.9,Future Systems
AI10740,ai product manager,116168,EUR,SE,PT,Germany,M,Germany,100,"Statistics, Deep Learning, Data Visualization, Azure",Associate,6,technology,2024-10-07,2024-11-14,1897,9.7,Advanced Robotics
AI10741,autonomous systems engineer,264244,USD,EX,FT,United States,M,United States,100,"SQL, Spark, Linux, AWS",Master,13,retail,2024-10-30,2025-01-04,2400,6.0,Advanced Robotics
AI10742,ml ops engineer,83181,USD,SE,CT,India,M,Australia,50,"Statistics, Kubernetes, MLOps, Python",Associate,5,media,2025-04-11,2025-05-25,616,8.3,Algorithmic Solutions
AI10743,principal data scientist,107350,USD,SE,CT,Israel,L,Israel,100,"Docker, SQL, Computer Vision, Tableau, Data Visualization",Master,8,real estate,2025-02-17,2025-03-24,1023,6.4,Future Systems
AI10744,ml ops engineer,96850,USD,SE,PT,Israel,M,Denmark,0,"PyTorch, SQL, Data Visualization, Tableau",Bachelor,6,technology,2025-01-26,2025-04-08,1847,6.0,Predictive Systems
AI10745,machine learning engineer,81354,EUR,EN,PT,Netherlands,M,Netherlands,0,"TensorFlow, AWS, Scala, MLOps, GCP",Bachelor,0,telecommunications,2025-03-19,2025-04-07,1727,8.2,Digital Transformation Llc
AI10746,nlp engineer,170408,USD,EX,FT,Finland,M,Finland,0,"Java, Kubernetes, Spark",Bachelor,10,transportation,2024-12-21,2025-02-16,2212,7.8,Algorithmic Solutions
AI10747,data analyst,177656,USD,EX,FL,Canada,L,Canada,50,"GCP, Deep Learning, MLOps, Kubernetes, TensorFlow",PhD,14,healthcare,2024-08-25,2024-10-15,2166,7.9,Autonomous Tech
AI10748,ai software engineer,179613,USD,SE,CT,Singapore,L,Singapore,50,"Linux, TensorFlow, Tableau, Docker, NLP",PhD,5,transportation,2024-05-20,2024-07-01,1944,7.5,Neural Networks Co
AI10749,ai research scientist,125254,EUR,SE,PT,Germany,S,Germany,100,"NLP, Statistics, Git, Azure, MLOps",Associate,7,government,2024-03-26,2024-05-04,1858,8.3,Digital Transformation Llc
AI10750,principal data scientist,108150,USD,MI,CT,Sweden,M,Canada,100,"SQL, Azure, Tableau, Statistics",PhD,2,consulting,2025-03-07,2025-05-18,2090,8.8,Ai Innovations
AI10751,principal data scientist,158094,USD,EX,FL,India,L,India,0,"R, SQL, Spark",Associate,10,technology,2025-02-08,2025-03-20,519,5.8,Algorithmic Solutions
AI10752,robotics engineer,59896,USD,EN,FL,Australia,L,Sweden,0,"Python, TensorFlow, Linux, PyTorch, Git",PhD,0,government,2024-02-27,2024-03-27,1894,9.6,Cognitive Computing
AI10753,data analyst,170963,USD,EX,FL,Singapore,S,Singapore,50,"SQL, PyTorch, Java, Linux, Mathematics",PhD,19,gaming,2024-03-13,2024-04-02,662,5.8,Cognitive Computing
AI10754,data scientist,78625,EUR,EN,CT,Netherlands,L,Netherlands,0,"Hadoop, SQL, TensorFlow, Scala, Computer Vision",Associate,0,automotive,2025-04-27,2025-06-15,838,6.3,Future Systems
AI10755,ai specialist,50004,USD,EN,FL,Finland,S,Denmark,50,"Computer Vision, Azure, Hadoop, TensorFlow",Master,0,education,2024-12-24,2025-02-11,1774,9.3,Deeptech Ventures
AI10756,data analyst,47461,USD,EN,FT,Israel,L,Israel,50,"AWS, Linux, Docker",Bachelor,1,real estate,2025-04-22,2025-06-25,2245,7.1,Machine Intelligence Group
AI10757,ai software engineer,184957,USD,SE,FL,Denmark,L,Denmark,100,"Python, AWS, Computer Vision, Deep Learning, Linux",Associate,8,retail,2024-03-25,2024-05-28,803,10.0,Advanced Robotics
AI10758,machine learning engineer,145701,USD,SE,FL,United States,M,United States,50,"Kubernetes, R, GCP",Bachelor,8,government,2024-06-17,2024-07-18,809,7.8,Cognitive Computing
AI10759,research scientist,65617,EUR,EN,FT,Netherlands,S,Finland,0,"Linux, Mathematics, R, Data Visualization",Bachelor,1,telecommunications,2024-10-14,2024-11-12,2088,5.2,Autonomous Tech
AI10760,head of ai,138286,USD,SE,PT,Australia,L,Australia,0,"Java, SQL, Hadoop, Docker, Python",PhD,5,automotive,2024-06-08,2024-07-17,1348,5.5,Cognitive Computing
AI10761,ai software engineer,48880,EUR,EN,FL,France,M,Germany,0,"Scala, Tableau, Data Visualization",Associate,0,consulting,2024-11-10,2024-12-25,2045,8.6,Autonomous Tech
AI10762,ai software engineer,216969,GBP,EX,CT,United Kingdom,L,Norway,50,"Linux, Mathematics, Scala, R",Master,12,media,2024-12-17,2025-01-25,1946,7.7,Neural Networks Co
